user_id,variant,device,exposure_date,sessions_14d
403741,treatment,android,2025-08-09,10
403742,treatment,android,2025-08-09,13
403743,treatment,ios,2025-08-09,6
403744,treatment,android,2025-08-09,8
403745,control,android,2025-08-09,18
403746,control,ios,2025-08-09,2
403747,treatment,android,2025-08-09,5
403748,treatment,android,2025-08-09,16
403749,treatment,ios,2025-08-09,12
403750,treatment,ios,2025-08-09,2
403751,treatment,android,2025-08-09,13
403752,control,ios,2025-08-09,4
403753,treatment,android,2025-08-09,8
403754,treatment,ios,2025-08-09,7
403755,treatment,android,2025-08-09,7
403756,treatment,android,2025-08-09,5
403757,treatment,ios,2025-08-09,6
403758,treatment,ios,2025-08-09,18
403759,control,android,2025-08-09,16
403760,control,ios,2025-08-09,6
403761,treatment,android,2025-08-09,19
403762,treatment,android,2025-08-09,17
403763,control,android,2025-08-09,12
403764,treatment,ios,2025-08-09,24
403765,treatment,android,2025-08-09,6
403766,control,android,2025-08-09,18
403767,treatment,android,2025-08-09,2
403768,treatment,ios,2025-08-09,4
403769,control,android,2025-08-09,11
403770,treatment,ios,2025-08-09,10
403771,treatment,android,2025-08-09,2
403772,control,android,2025-08-09,4
403773,control,android,2025-08-09,3
403774,control,android,2025-08-09,7
403775,control,android,2025-08-09,6
403776,treatment,ios,2025-08-09,18
403777,treatment,android,2025-08-09,3
403778,treatment,android,2025-08-09,1
403779,treatment,ios,2025-08-09,5
403780,treatment,ios,2025-08-09,5
403781,treatment,android,2025-08-09,3
403782,control,ios,2025-08-09,2
403783,treatment,ios,2025-08-09,10
403784,control,android,2025-08-09,7
403785,treatment,ios,2025-08-09,9
403786,treatment,android,2025-08-09,5
403787,control,ios,2025-08-09,9
403788,control,ios,2025-08-09,1
403789,control,ios,2025-08-09,18
403790,control,android,2025-08-09,5
403791,treatment,android,2025-08-09,7
403792,control,ios,2025-08-09,2
403793,treatment,ios,2025-08-09,14
403794,control,ios,2025-08-09,7
403795,treatment,ios,2025-08-09,5
403796,treatment,android,2025-08-09,8
403797,treatment,ios,2025-08-09,9
403798,control,ios,2025-08-09,3
403799,control,ios,2025-08-09,7
403800,treatment,android,2025-08-09,17
403801,control,ios,2025-08-09,20
403802,treatment,android,2025-08-09,12
403803,treatment,android,2025-08-09,11
403804,treatment,android,2025-08-09,5
403805,control,ios,2025-08-09,6
403806,treatment,ios,2025-08-09,2
403807,treatment,ios,2025-08-09,5
403808,control,android,2025-08-09,9
403809,treatment,android,2025-08-09,4
403810,control,ios,2025-08-09,3
403811,treatment,ios,2025-08-09,13
403812,treatment,ios,2025-08-09,5
403813,treatment,ios,2025-08-09,2
403814,control,ios,2025-08-09,13
403815,control,android,2025-08-09,8
403816,treatment,ios,2025-08-09,4
403817,treatment,android,2025-08-09,6
403818,control,android,2025-08-09,14
403819,treatment,ios,2025-08-09,4
403820,control,ios,2025-08-09,7
403821,control,android,2025-08-09,7
403822,control,android,2025-08-09,7
403823,control,android,2025-08-09,9
403824,treatment,android,2025-08-09,12
403825,treatment,android,2025-08-09,6
403826,treatment,ios,2025-08-09,9
403827,treatment,ios,2025-08-09,4
403828,control,android,2025-08-09,6
403829,treatment,android,2025-08-09,16
403830,treatment,android,2025-08-09,7
403831,treatment,android,2025-08-09,5
403832,treatment,android,2025-08-09,11
403833,treatment,ios,2025-08-09,5
403834,control,android,2025-08-09,10
403835,control,android,2025-08-09,10
403836,control,android,2025-08-09,7
403837,treatment,android,2025-08-09,2
403838,treatment,android,2025-08-09,14
403839,control,ios,2025-08-09,2
403840,control,ios,2025-08-09,5
403841,treatment,ios,2025-08-09,10
403842,treatment,android,2025-08-09,14
403843,treatment,android,2025-08-09,10
403844,control,android,2025-08-09,6
403845,control,android,2025-08-09,8
403846,treatment,ios,2025-08-09,5
403847,control,ios,2025-08-09,1
403848,control,ios,2025-08-09,9
403849,control,android,2025-08-09,11
403850,control,ios,2025-08-09,8
403851,control,android,2025-08-09,19
403852,control,android,2025-08-09,8
403853,treatment,android,2025-08-09,2
403854,treatment,ios,2025-08-09,13
403855,treatment,ios,2025-08-09,5
403856,treatment,ios,2025-08-09,4
403857,treatment,ios,2025-08-09,14
403858,control,android,2025-08-09,3
403859,control,ios,2025-08-09,13
403860,control,ios,2025-08-09,11
403861,control,android,2025-08-09,8
403862,treatment,android,2025-08-09,3
403863,control,ios,2025-08-09,4
403864,control,ios,2025-08-09,10
403865,control,android,2025-08-09,12
403866,control,ios,2025-08-09,10
403867,treatment,android,2025-08-09,3
403868,control,android,2025-08-09,9
403869,treatment,ios,2025-08-09,2
403870,control,ios,2025-08-09,7
403871,treatment,android,2025-08-09,21
403872,control,android,2025-08-09,6
403873,control,android,2025-08-09,5
403874,treatment,ios,2025-08-09,10
403875,control,android,2025-08-09,1
403876,control,ios,2025-08-09,10
403877,control,ios,2025-08-09,15
403878,treatment,android,2025-08-09,7
403879,treatment,android,2025-08-09,10
403880,treatment,android,2025-08-09,13
403881,treatment,ios,2025-08-09,12
403882,control,ios,2025-08-09,0
403883,control,ios,2025-08-09,5
403884,treatment,ios,2025-08-09,2
403885,control,android,2025-08-09,16
403886,treatment,android,2025-08-09,3
403887,control,android,2025-08-09,2
403888,control,android,2025-08-09,4
403889,treatment,android,2025-08-09,2
403890,control,ios,2025-08-09,4
403891,treatment,android,2025-08-09,28
403892,treatment,ios,2025-08-09,6
403893,control,android,2025-08-09,16
403894,treatment,android,2025-08-09,5
403895,treatment,android,2025-08-09,7
403896,treatment,android,2025-08-09,9
403897,control,ios,2025-08-09,14
403898,control,ios,2025-08-09,3
403899,control,ios,2025-08-09,5
403900,control,android,2025-08-09,2
403901,treatment,android,2025-08-09,10
403902,treatment,android,2025-08-09,17
403903,control,ios,2025-08-09,5
403904,control,ios,2025-08-09,2
403905,control,android,2025-08-09,21
403906,treatment,ios,2025-08-09,10
403907,treatment,android,2025-08-09,2
403908,treatment,android,2025-08-09,20
403909,treatment,android,2025-08-09,7
403910,control,ios,2025-08-09,5
403911,control,ios,2025-08-09,8
403912,treatment,android,2025-08-09,6
403913,treatment,android,2025-08-09,8
403914,treatment,ios,2025-08-09,6
403915,control,ios,2025-08-09,2
403916,treatment,android,2025-08-09,9
403917,control,ios,2025-08-09,9
403918,treatment,ios,2025-08-09,13
403919,treatment,ios,2025-08-09,10
403920,control,android,2025-08-09,6
403921,control,ios,2025-08-09,12
403922,control,android,2025-08-09,6
403923,control,android,2025-08-09,8
403924,treatment,android,2025-08-09,9
403925,control,ios,2025-08-09,14
403926,control,ios,2025-08-09,16
403927,control,android,2025-08-09,12
403928,treatment,ios,2025-08-09,7
403929,control,android,2025-08-09,1
403930,control,android,2025-08-09,15
403931,control,android,2025-08-09,7
403932,control,ios,2025-08-09,6
403933,control,ios,2025-08-09,11
403934,control,ios,2025-08-09,5
403935,control,ios,2025-08-09,16
403936,control,android,2025-08-09,1
403937,control,ios,2025-08-09,0
403938,control,ios,2025-08-09,5
403939,control,android,2025-08-09,12
403940,treatment,ios,2025-08-09,2
403941,treatment,ios,2025-08-09,4
403942,control,android,2025-08-09,13
403943,control,ios,2025-08-09,15
403944,control,ios,2025-08-09,5
403945,treatment,ios,2025-08-09,9
403946,control,ios,2025-08-09,9
403947,control,android,2025-08-09,22
403948,treatment,android,2025-08-09,6
403949,control,android,2025-08-09,4
403950,control,android,2025-08-09,8
403951,control,ios,2025-08-09,12
403952,treatment,ios,2025-08-09,3
403953,treatment,ios,2025-08-09,4
403954,control,android,2025-08-09,5
403955,treatment,ios,2025-08-09,4
403956,control,android,2025-08-09,2
403957,control,ios,2025-08-09,4
403958,treatment,ios,2025-08-09,8
403959,control,ios,2025-08-09,2
403960,control,ios,2025-08-09,8
403961,control,ios,2025-08-09,5
403962,control,android,2025-08-09,3
403963,control,android,2025-08-09,14
403964,treatment,android,2025-08-09,7
403965,treatment,ios,2025-08-09,3
403966,treatment,android,2025-08-09,2
403967,control,android,2025-08-09,12
403968,control,android,2025-08-09,12
403969,control,ios,2025-08-09,2
403970,treatment,ios,2025-08-09,14
403971,treatment,android,2025-08-09,11
403972,control,ios,2025-08-09,7
403973,control,android,2025-08-09,2
403974,treatment,android,2025-08-09,8
403975,treatment,android,2025-08-09,12
403976,treatment,android,2025-08-09,2
403977,treatment,android,2025-08-09,8
403978,control,android,2025-08-09,3
403979,control,android,2025-08-09,2
403980,treatment,android,2025-08-09,10
403981,control,ios,2025-08-09,10
403982,control,android,2025-08-09,4
403983,control,ios,2025-08-09,7
403984,treatment,ios,2025-08-09,3
403985,treatment,android,2025-08-09,13
403986,control,android,2025-08-09,14
403987,treatment,android,2025-08-09,5
403988,control,ios,2025-08-09,5
403989,control,android,2025-08-09,7
403990,control,ios,2025-08-09,7
403991,treatment,android,2025-08-09,0
403992,treatment,android,2025-08-09,7
403993,treatment,ios,2025-08-09,4
403994,control,ios,2025-08-09,5
403995,control,ios,2025-08-09,0
403996,treatment,ios,2025-08-09,0
403997,control,ios,2025-08-09,7
403998,treatment,android,2025-08-09,10
403999,treatment,android,2025-08-09,11
404000,control,android,2025-08-09,8
404001,treatment,android,2025-08-09,11
404002,control,android,2025-08-09,2
404003,control,android,2025-08-09,11
404004,control,android,2025-08-09,4
404005,treatment,ios,2025-08-09,10
404006,control,ios,2025-08-09,7
404007,control,android,2025-08-09,8
404008,control,android,2025-08-09,1
404009,control,ios,2025-08-09,18
404010,treatment,android,2025-08-09,5
404011,treatment,ios,2025-08-09,2
404012,treatment,ios,2025-08-09,1
404013,control,ios,2025-08-09,8
404014,treatment,ios,2025-08-09,9
404015,treatment,android,2025-08-09,19
404016,control,ios,2025-08-09,16
404017,treatment,ios,2025-08-09,5
404018,control,android,2025-08-09,3
404019,treatment,ios,2025-08-09,5
404020,treatment,ios,2025-08-09,8
404021,treatment,android,2025-08-09,5
404022,treatment,android,2025-08-09,3
404023,control,android,2025-08-09,1
404024,control,android,2025-08-09,9
404025,treatment,android,2025-08-09,5
404026,control,ios,2025-08-09,20
404027,treatment,android,2025-08-09,17
404028,treatment,android,2025-08-09,9
404029,treatment,ios,2025-08-09,3
404030,control,ios,2025-08-09,11
404031,control,android,2025-08-09,9
404032,treatment,ios,2025-08-09,8
404033,treatment,android,2025-08-09,11
404034,treatment,android,2025-08-09,15
404035,treatment,ios,2025-08-09,11
404036,control,ios,2025-08-09,16
404037,control,android,2025-08-09,7
404038,control,ios,2025-08-09,4
404039,control,android,2025-08-09,21
404040,control,android,2025-08-09,12
404041,treatment,android,2025-08-09,16
404042,treatment,android,2025-08-09,11
404043,control,android,2025-08-09,26
404044,control,ios,2025-08-09,11
404045,treatment,android,2025-08-09,1
404046,treatment,android,2025-08-09,14
404047,control,ios,2025-08-09,20
404048,treatment,android,2025-08-09,11
404049,control,android,2025-08-09,25
404050,control,ios,2025-08-09,23
404051,treatment,android,2025-08-09,12
404052,treatment,android,2025-08-09,5
404053,treatment,android,2025-08-09,7
404054,treatment,ios,2025-08-09,3
404055,control,android,2025-08-09,15
404056,treatment,android,2025-08-09,12
404057,treatment,android,2025-08-09,12
404058,treatment,android,2025-08-09,13
404059,control,ios,2025-08-09,1
404060,control,android,2025-08-09,10
404061,control,android,2025-08-09,6
404062,treatment,ios,2025-08-09,10
404063,treatment,ios,2025-08-09,11
404064,control,ios,2025-08-09,6
404065,treatment,ios,2025-08-09,6
404066,treatment,android,2025-08-09,22
404067,treatment,android,2025-08-09,12
404068,control,ios,2025-08-09,9
404069,treatment,android,2025-08-09,7
404070,treatment,android,2025-08-09,1
404071,control,android,2025-08-09,13
404072,treatment,android,2025-08-09,11
404073,control,android,2025-08-09,5
404074,control,android,2025-08-09,6
404075,control,ios,2025-08-09,11
404076,control,android,2025-08-09,11
404077,treatment,ios,2025-08-09,9
404078,control,android,2025-08-09,7
404079,treatment,android,2025-08-09,7
404080,control,android,2025-08-09,17
404081,treatment,ios,2025-08-09,19
404082,treatment,ios,2025-08-09,4
404083,control,ios,2025-08-09,2
404084,treatment,ios,2025-08-09,7
404085,control,android,2025-08-09,4
404086,treatment,android,2025-08-09,6
404087,control,ios,2025-08-09,14
404088,treatment,android,2025-08-09,8
404089,control,android,2025-08-09,6
404090,treatment,ios,2025-08-09,3
404091,control,android,2025-08-09,9
404092,treatment,ios,2025-08-09,2
404093,control,android,2025-08-09,14
404094,control,android,2025-08-09,4
404095,treatment,ios,2025-08-09,3
404096,treatment,android,2025-08-09,10
404097,treatment,android,2025-08-09,3
404098,treatment,android,2025-08-09,10
404099,control,android,2025-08-09,2
404100,treatment,android,2025-08-09,13
404101,treatment,ios,2025-08-09,5
404102,treatment,ios,2025-08-09,15
404103,treatment,ios,2025-08-09,1
404104,treatment,android,2025-08-09,6
404105,control,android,2025-08-09,3
404106,control,ios,2025-08-09,4
404107,control,ios,2025-08-09,5
404108,control,android,2025-08-09,4
404109,control,ios,2025-08-09,27
404110,treatment,android,2025-08-09,5
404111,control,ios,2025-08-09,10
404112,treatment,android,2025-08-09,13
404113,treatment,android,2025-08-09,6
404114,control,ios,2025-08-09,16
404115,treatment,android,2025-08-09,2
404116,control,ios,2025-08-09,4
404117,treatment,android,2025-08-09,9
404118,control,android,2025-08-09,5
404119,treatment,ios,2025-08-09,5
404120,treatment,ios,2025-08-09,5
404121,treatment,android,2025-08-09,16
404122,treatment,ios,2025-08-09,2
404123,control,android,2025-08-09,4
404124,control,android,2025-08-09,3
404125,treatment,android,2025-08-09,15
404126,control,android,2025-08-09,17
404127,treatment,ios,2025-08-09,13
404128,treatment,android,2025-08-09,5
404129,control,ios,2025-08-09,7
404130,control,android,2025-08-09,3
404131,control,android,2025-08-09,9
404132,treatment,android,2025-08-09,10
404133,control,android,2025-08-09,7
404134,control,android,2025-08-09,5
404135,control,android,2025-08-09,8
404136,treatment,ios,2025-08-09,5
404137,control,android,2025-08-09,5
404138,control,ios,2025-08-09,14
404139,control,ios,2025-08-09,4
404140,treatment,ios,2025-08-09,1
404141,treatment,android,2025-08-09,4
404142,treatment,android,2025-08-09,0
404143,control,android,2025-08-09,7
404144,treatment,ios,2025-08-09,11
404145,control,android,2025-08-09,4
404146,control,android,2025-08-09,2
404147,treatment,ios,2025-08-09,11
404148,control,android,2025-08-09,16
404149,treatment,ios,2025-08-09,3
404150,treatment,ios,2025-08-09,9
404151,treatment,ios,2025-08-09,4
404152,control,ios,2025-08-09,12
404153,control,android,2025-08-09,1
404154,control,ios,2025-08-09,21
404155,treatment,android,2025-08-10,9
404156,control,android,2025-08-10,5
404157,control,android,2025-08-10,4
404158,control,android,2025-08-10,12
404159,control,android,2025-08-10,13
404160,treatment,ios,2025-08-10,20
404161,treatment,ios,2025-08-10,5
404162,control,android,2025-08-10,14
404163,control,android,2025-08-10,9
404164,control,android,2025-08-10,3
404165,treatment,ios,2025-08-10,5
404166,treatment,android,2025-08-10,13
404167,control,ios,2025-08-10,3
404168,control,ios,2025-08-10,5
404169,treatment,android,2025-08-10,12
404170,control,android,2025-08-10,3
404171,treatment,android,2025-08-10,10
404172,treatment,ios,2025-08-10,0
404173,treatment,android,2025-08-10,9
404174,control,android,2025-08-10,3
404175,treatment,ios,2025-08-10,13
404176,control,android,2025-08-10,9
404177,treatment,ios,2025-08-10,19
404178,treatment,android,2025-08-10,3
404179,treatment,ios,2025-08-10,3
404180,control,android,2025-08-10,1
404181,treatment,ios,2025-08-10,3
404182,treatment,android,2025-08-10,8
404183,treatment,android,2025-08-10,3
404184,control,android,2025-08-10,29
404185,control,android,2025-08-10,7
404186,treatment,android,2025-08-10,11
404187,control,android,2025-08-10,11
404188,treatment,android,2025-08-10,9
404189,control,ios,2025-08-10,10
404190,treatment,android,2025-08-10,4
404191,treatment,ios,2025-08-10,8
404192,control,ios,2025-08-10,2
404193,control,ios,2025-08-10,4
404194,control,ios,2025-08-10,10
404195,treatment,android,2025-08-10,5
404196,control,ios,2025-08-10,14
404197,treatment,android,2025-08-10,4
404198,treatment,android,2025-08-10,11
404199,control,android,2025-08-10,4
404200,control,ios,2025-08-10,5
404201,treatment,android,2025-08-10,3
404202,treatment,android,2025-08-10,6
404203,treatment,android,2025-08-10,5
404204,treatment,ios,2025-08-10,8
404205,treatment,android,2025-08-10,6
404206,control,android,2025-08-10,1
404207,control,android,2025-08-10,7
404208,control,android,2025-08-10,12
