user_id,variant,country_tier,pre_period_sessions,exposure_date,active_days_30
525102,treatment,tier_1,23,2025-08-23,17
525103,treatment,tier_2,0,2025-08-23,18
525104,treatment,tier_1,5,2025-08-23,13
525105,treatment,tier_1,19,2025-08-23,13
525106,treatment,tier_3,24,2025-08-23,24
525107,treatment,tier_1,7,2025-08-23,9
525108,treatment,tier_3,6,2025-08-23,12
525109,treatment,tier_3,6,2025-08-23,8
525110,control,tier_2,11,2025-08-23,10
525111,control,tier_1,3,2025-08-23,9
525112,control,tier_1,8,2025-08-23,6
525113,treatment,tier_1,9,2025-08-23,11
525114,control,tier_2,12,2025-08-23,12
525115,treatment,tier_2,9,2025-08-23,24
525116,holdout,tier_1,8,2025-08-23,7
525117,treatment,tier_3,10,2025-08-23,23
525118,control,tier_3,4,2025-08-23,19
525119,treatment,tier_1,3,2025-08-23,20
525120,control,tier_2,11,2025-08-23,14
525121,treatment,tier_2,13,2025-08-23,18
525122,holdout,tier_1,7,2025-08-23,11
525123,holdout,tier_3,21,2025-08-23,19
525124,treatment,tier_3,10,2025-08-23,16
525125,control,tier_2,21,2025-08-23,26
525126,treatment,tier_3,5,2025-08-23,17
525127,treatment,tier_2,11,2025-08-23,12
525128,treatment,tier_3,11,2025-08-23,13
525129,holdout,tier_3,3,2025-08-23,4
525130,control,tier_2,11,2025-08-23,21
525131,control,tier_3,5,2025-08-23,13
525132,treatment,tier_1,7,2025-08-23,10
525133,holdout,tier_3,8,2025-08-23,8
525134,control,tier_1,15,2025-08-23,3
525135,treatment,tier_2,8,2025-08-23,14
525136,control,tier_3,9,2025-08-23,19
525137,control,tier_1,7,2025-08-23,13
525138,treatment,tier_1,9,2025-08-23,4
525139,control,tier_1,10,2025-08-23,15
525140,holdout,tier_3,7,2025-08-23,18
525141,control,tier_1,9,2025-08-23,7
525142,control,tier_2,12,2025-08-23,9
525143,holdout,tier_3,4,2025-08-23,10
525144,control,tier_1,9,2025-08-23,12
525145,treatment,tier_2,10,2025-08-23,17
525146,treatment,tier_1,7,2025-08-23,15
525147,holdout,tier_2,12,2025-08-23,8
525148,holdout,tier_1,15,2025-08-23,9
525149,treatment,tier_2,10,2025-08-23,16
525150,treatment,tier_1,4,2025-08-23,13
525151,control,tier_3,6,2025-08-23,8
525152,treatment,tier_1,9,2025-08-23,9
525153,control,tier_1,9,2025-08-23,5
525154,control,tier_1,13,2025-08-23,6
525155,treatment,tier_3,12,2025-08-23,19
525156,control,tier_2,16,2025-08-23,10
525157,control,tier_1,6,2025-08-23,14
525158,treatment,tier_2,5,2025-08-23,10
525159,treatment,tier_1,13,2025-08-23,10
525160,control,tier_3,9,2025-08-23,11
525161,treatment,tier_1,15,2025-08-23,27
525162,treatment,tier_1,11,2025-08-23,14
525163,treatment,tier_2,6,2025-08-23,10
525164,treatment,tier_3,15,2025-08-23,12
525165,treatment,tier_2,4,2025-08-23,12
525166,treatment,tier_1,8,2025-08-23,11
525167,treatment,tier_2,11,2025-08-23,13
525168,treatment,tier_1,1,2025-08-23,14
525169,treatment,tier_3,12,2025-08-23,14
525170,control,tier_3,10,2025-08-23,15
525171,control,tier_1,12,2025-08-23,20
525172,control,tier_1,12,2025-08-23,17
525173,control,tier_3,9,2025-08-23,19
525174,treatment,tier_3,6,2025-08-23,13
525175,control,tier_2,9,2025-08-23,18
525176,treatment,tier_1,5,2025-08-23,4
525177,control,tier_3,8,2025-08-23,14
525178,holdout,tier_1,7,2025-08-23,9
525179,treatment,tier_1,7,2025-08-23,14
525180,treatment,tier_3,13,2025-08-23,12
525181,treatment,tier_2,13,2025-08-23,18
525182,treatment,tier_2,13,2025-08-23,17
525183,holdout,tier_2,6,2025-08-23,7
525184,treatment,tier_3,5,2025-08-23,8
525185,treatment,tier_3,7,2025-08-23,16
525186,treatment,tier_2,17,2025-08-23,16
525187,control,tier_3,9,2025-08-23,16
525188,control,tier_3,17,2025-08-23,16
525189,treatment,tier_2,17,2025-08-23,14
525190,treatment,tier_1,6,2025-08-23,3
525191,treatment,tier_3,11,2025-08-23,15
525192,control,tier_3,3,2025-08-23,15
525193,treatment,tier_1,18,2025-08-23,15
525194,control,tier_3,12,2025-08-23,16
525195,treatment,tier_3,6,2025-08-23,12
525196,treatment,tier_3,11,2025-08-23,18
525197,control,tier_2,5,2025-08-23,4
525198,control,tier_1,12,2025-08-23,9
525199,control,tier_1,7,2025-08-23,4
525200,treatment,tier_2,8,2025-08-23,17
525201,treatment,tier_3,11,2025-08-23,21
525202,control,tier_2,8,2025-08-23,7
525203,treatment,tier_1,3,2025-08-23,7
525204,treatment,tier_3,16,2025-08-23,19
525205,control,tier_1,17,2025-08-23,16
525206,control,tier_1,14,2025-08-23,14
525207,treatment,tier_1,4,2025-08-23,9
525208,control,tier_2,5,2025-08-23,15
525209,control,tier_3,18,2025-08-23,15
525210,treatment,tier_1,2,2025-08-23,10
525211,treatment,tier_3,17,2025-08-23,14
525212,treatment,tier_1,7,2025-08-23,2
525213,treatment,tier_2,15,2025-08-23,17
525214,treatment,tier_1,14,2025-08-23,9
525215,treatment,tier_1,1,2025-08-23,2
525216,treatment,tier_1,6,2025-08-23,13
525217,treatment,tier_3,12,2025-08-23,10
525218,treatment,tier_3,11,2025-08-23,9
525219,treatment,tier_1,6,2025-08-23,6
525220,treatment,tier_2,3,2025-08-23,8
525221,treatment,tier_2,8,2025-08-23,12
525222,treatment,tier_1,15,2025-08-23,22
525223,control,tier_3,13,2025-08-23,15
525224,treatment,tier_2,21,2025-08-23,16
525225,holdout,tier_1,5,2025-08-23,9
525226,treatment,tier_1,8,2025-08-23,15
525227,control,tier_2,9,2025-08-23,15
525228,treatment,tier_2,28,2025-08-23,20
525229,control,tier_3,4,2025-08-23,14
525230,control,tier_2,20,2025-08-23,17
525231,treatment,tier_3,6,2025-08-23,13
525232,treatment,tier_3,16,2025-08-23,21
525233,control,tier_1,12,2025-08-23,9
525234,treatment,tier_3,13,2025-08-23,17
525235,holdout,tier_1,14,2025-08-23,18
525236,control,tier_1,4,2025-08-23,11
525237,control,tier_1,11,2025-08-23,12
525238,treatment,tier_3,12,2025-08-23,21
525239,treatment,tier_3,1,2025-08-23,19
525240,treatment,tier_1,8,2025-08-23,21
525241,control,tier_1,4,2025-08-23,8
525242,control,tier_1,9,2025-08-23,10
525243,treatment,tier_3,8,2025-08-23,19
525244,control,tier_2,15,2025-08-23,23
525245,control,tier_1,4,2025-08-23,11
525246,control,tier_2,17,2025-08-23,17
525247,control,tier_1,23,2025-08-23,11
525248,control,tier_2,7,2025-08-23,4
525249,treatment,tier_2,16,2025-08-23,15
525250,holdout,tier_1,10,2025-08-23,11
525251,control,tier_1,12,2025-08-23,10
525252,control,tier_2,5,2025-08-23,0
525253,control,tier_3,8,2025-08-23,10
525254,treatment,tier_2,6,2025-08-23,21
525255,control,tier_1,4,2025-08-23,9
525256,treatment,tier_1,9,2025-08-23,12
525257,control,tier_2,5,2025-08-23,11
525258,control,tier_1,13,2025-08-23,7
525259,treatment,tier_1,4,2025-08-23,13
525260,holdout,tier_2,20,2025-08-23,19
525261,control,tier_2,9,2025-08-23,11
525262,control,tier_1,19,2025-08-23,19
525263,treatment,tier_3,2,2025-08-23,14
525264,treatment,tier_2,7,2025-08-23,16
525265,treatment,tier_2,2,2025-08-23,6
525266,control,tier_1,1,2025-08-23,9
525267,holdout,tier_3,2,2025-08-23,11
525268,control,tier_2,1,2025-08-23,13
525269,control,tier_1,12,2025-08-23,11
525270,control,tier_2,9,2025-08-23,9
525271,control,tier_1,23,2025-08-23,23
525272,treatment,tier_1,6,2025-08-23,7
525273,control,tier_2,8,2025-08-23,13
525274,holdout,tier_1,13,2025-08-23,13
525275,treatment,tier_1,9,2025-08-23,21
525276,control,tier_2,12,2025-08-23,5
525277,holdout,tier_1,11,2025-08-23,9
525278,treatment,tier_3,23,2025-08-23,19
525279,control,tier_1,14,2025-08-23,16
525280,treatment,tier_1,9,2025-08-23,13
525281,treatment,tier_1,4,2025-08-23,16
525282,control,tier_2,9,2025-08-23,10
525283,control,tier_3,7,2025-08-23,14
525284,treatment,tier_3,7,2025-08-23,11
525285,treatment,tier_1,5,2025-08-23,10
525286,holdout,tier_1,23,2025-08-23,11
525287,control,tier_1,19,2025-08-23,23
525288,treatment,tier_2,4,2025-08-23,5
525289,control,tier_2,7,2025-08-23,11
525290,treatment,tier_2,5,2025-08-23,18
525291,control,tier_1,15,2025-08-23,10
525292,treatment,tier_1,10,2025-08-23,15
525293,treatment,tier_1,14,2025-08-23,16
525294,control,tier_1,4,2025-08-23,10
525295,control,tier_2,34,2025-08-23,22
525296,treatment,tier_1,11,2025-08-23,6
525297,control,tier_2,4,2025-08-23,8
525298,treatment,tier_1,4,2025-08-23,13
525299,treatment,tier_1,14,2025-08-23,22
525300,treatment,tier_1,14,2025-08-23,20
525301,control,tier_3,9,2025-08-23,11
525302,treatment,tier_1,9,2025-08-23,14
525303,control,tier_1,7,2025-08-23,9
525304,treatment,tier_3,21,2025-08-23,16
525305,control,tier_2,13,2025-08-23,13
525306,treatment,tier_3,9,2025-08-23,24
525307,treatment,tier_3,8,2025-08-23,13
525308,treatment,tier_1,2,2025-08-23,10
525309,treatment,tier_1,16,2025-08-23,20
525310,control,tier_1,10,2025-08-23,11
525311,treatment,tier_3,16,2025-08-23,21
525312,control,tier_2,4,2025-08-23,10
525313,treatment,tier_2,9,2025-08-23,11
525314,control,tier_3,9,2025-08-23,1
525315,control,tier_3,13,2025-08-23,22
525316,control,tier_1,10,2025-08-23,20
525317,treatment,tier_1,9,2025-08-23,8
525318,treatment,tier_2,5,2025-08-23,11
525319,treatment,tier_1,1,2025-08-23,8
525320,treatment,tier_2,10,2025-08-23,14
525321,treatment,tier_3,22,2025-08-23,19
525322,treatment,tier_1,16,2025-08-23,29
525323,control,tier_1,9,2025-08-23,13
525324,treatment,tier_1,4,2025-08-23,13
525325,control,tier_1,4,2025-08-23,9
525326,control,tier_1,13,2025-08-23,8
525327,treatment,tier_2,3,2025-08-23,17
525328,control,tier_2,2,2025-08-23,7
525329,treatment,tier_3,3,2025-08-23,6
525330,treatment,tier_1,17,2025-08-23,23
525331,control,tier_1,25,2025-08-23,14
525332,control,tier_2,19,2025-08-23,9
525333,treatment,tier_1,13,2025-08-23,12
525334,control,tier_3,8,2025-08-23,12
525335,control,tier_1,6,2025-08-23,7
525336,control,tier_1,10,2025-08-23,14
525337,treatment,tier_1,2,2025-08-23,16
525338,control,tier_1,8,2025-08-23,15
525339,control,tier_3,20,2025-08-23,23
525340,control,tier_2,9,2025-08-23,8
525341,treatment,tier_3,17,2025-08-23,24
525342,holdout,tier_1,18,2025-08-23,20
525343,control,tier_1,8,2025-08-23,15
525344,control,tier_1,9,2025-08-23,3
525345,control,tier_1,15,2025-08-23,14
525346,treatment,tier_2,10,2025-08-23,17
525347,control,tier_1,13,2025-08-23,12
525348,control,tier_2,6,2025-08-23,2
525349,holdout,tier_3,10,2025-08-23,5
525350,control,tier_2,6,2025-08-23,13
525351,control,tier_1,7,2025-08-23,12
525352,control,tier_2,8,2025-08-23,10
525353,control,tier_3,14,2025-08-23,10
525354,control,tier_3,4,2025-08-23,7
525355,treatment,tier_3,5,2025-08-23,8
525356,holdout,tier_1,8,2025-08-23,14
525357,treatment,tier_1,5,2025-08-23,15
525358,treatment,tier_1,11,2025-08-23,17
525359,holdout,tier_2,4,2025-08-23,9
525360,treatment,tier_3,15,2025-08-23,18
525361,treatment,tier_1,15,2025-08-23,18
525362,control,tier_1,4,2025-08-23,7
525363,control,tier_2,8,2025-08-23,8
525364,treatment,tier_1,29,2025-08-23,25
525365,control,tier_3,12,2025-08-23,18
525366,control,tier_2,6,2025-08-23,5
525367,treatment,tier_3,10,2025-08-23,19
525368,treatment,tier_1,15,2025-08-23,12
525369,control,tier_2,9,2025-08-23,11
525370,treatment,tier_1,4,2025-08-23,14
525371,control,tier_3,17,2025-08-23,19
525372,control,tier_1,7,2025-08-23,11
525373,treatment,tier_1,9,2025-08-23,12
525374,treatment,tier_2,18,2025-08-23,23
525375,treatment,tier_3,26,2025-08-23,13
525376,treatment,tier_2,19,2025-08-23,21
525377,treatment,tier_1,10,2025-08-23,21
525378,treatment,tier_2,8,2025-08-23,20
525379,control,tier_2,10,2025-08-23,12
525380,treatment,tier_1,4,2025-08-23,9
525381,treatment,tier_1,5,2025-08-23,14
525382,treatment,tier_2,3,2025-08-23,9
525383,treatment,tier_1,9,2025-08-23,12
525384,control,tier_3,2,2025-08-23,5
525385,treatment,tier_1,8,2025-08-23,9
525386,treatment,tier_1,5,2025-08-23,10
525387,control,tier_3,6,2025-08-23,11
525388,holdout,tier_2,13,2025-08-23,12
525389,holdout,tier_3,9,2025-08-23,23
525390,control,tier_1,4,2025-08-23,14
525391,treatment,tier_1,5,2025-08-23,10
525392,control,tier_3,8,2025-08-23,8
525393,control,tier_2,10,2025-08-23,17
525394,treatment,tier_2,8,2025-08-23,22
525395,control,tier_3,14,2025-08-23,15
525396,control,tier_1,8,2025-08-23,8
525397,control,tier_1,8,2025-08-23,15
525398,treatment,tier_1,8,2025-08-23,18
525399,control,tier_3,3,2025-08-23,10
525400,control,tier_2,13,2025-08-23,12
525401,control,tier_2,6,2025-08-23,14
525402,treatment,tier_1,2,2025-08-23,15
525403,control,tier_3,5,2025-08-23,10
525404,treatment,tier_3,3,2025-08-23,5
525405,treatment,tier_2,6,2025-08-23,19
525406,treatment,tier_3,10,2025-08-23,13
525407,treatment,tier_3,9,2025-08-23,13
525408,control,tier_2,6,2025-08-23,4
525409,control,tier_1,27,2025-08-23,30
525410,control,tier_1,7,2025-08-23,16
525411,control,tier_3,14,2025-08-23,17
525412,treatment,tier_1,11,2025-08-23,12
525413,holdout,tier_2,5,2025-08-23,9
525414,control,tier_2,13,2025-08-23,15
525415,treatment,tier_2,5,2025-08-23,2
525416,holdout,tier_2,9,2025-08-23,8
525417,holdout,tier_1,14,2025-08-23,9
525418,treatment,tier_1,7,2025-08-23,16
525419,control,tier_3,3,2025-08-23,11
525420,treatment,tier_1,7,2025-08-23,18
525421,treatment,tier_2,20,2025-08-23,19
525422,treatment,tier_1,17,2025-08-23,18
525423,treatment,tier_1,11,2025-08-23,15
525424,control,tier_2,4,2025-08-23,15
525425,control,tier_1,3,2025-08-23,3
525426,treatment,tier_1,13,2025-08-23,5
525427,treatment,tier_1,20,2025-08-23,23
525428,treatment,tier_1,8,2025-08-23,13
525429,control,tier_2,11,2025-08-23,16
525430,treatment,tier_2,17,2025-08-23,17
525431,holdout,tier_3,2,2025-08-23,19
525432,control,tier_1,7,2025-08-23,20
525433,control,tier_1,27,2025-08-23,17
525434,treatment,tier_1,1,2025-08-23,6
525435,control,tier_2,16,2025-08-23,18
525436,treatment,tier_1,7,2025-08-23,13
525437,holdout,tier_2,11,2025-08-23,13
525438,control,tier_2,11,2025-08-23,9
525439,treatment,tier_1,11,2025-08-23,20
525440,treatment,tier_3,17,2025-08-23,13
525441,control,tier_1,10,2025-08-23,14
525442,treatment,tier_1,11,2025-08-23,16
525443,control,tier_3,8,2025-08-23,24
525444,control,tier_1,15,2025-08-23,18
525445,control,tier_1,11,2025-08-23,1
525446,control,tier_2,16,2025-08-23,14
525447,control,tier_1,6,2025-08-23,15
525448,treatment,tier_1,4,2025-08-23,13
525449,holdout,tier_1,7,2025-08-23,7
525450,holdout,tier_1,11,2025-08-23,10
525451,holdout,tier_3,12,2025-08-23,15
525452,treatment,tier_1,9,2025-08-23,14
525453,control,tier_3,10,2025-08-23,14
525454,control,tier_3,10,2025-08-23,11
525455,treatment,tier_3,5,2025-08-23,14
525456,treatment,tier_2,3,2025-08-23,15
525457,control,tier_2,11,2025-08-23,8
525458,control,tier_1,5,2025-08-23,6
525459,treatment,tier_3,8,2025-08-23,22
525460,holdout,tier_2,12,2025-08-23,4
525461,treatment,tier_3,5,2025-08-23,17
525462,treatment,tier_2,18,2025-08-23,16
525463,control,tier_1,11,2025-08-23,8
525464,treatment,tier_1,8,2025-08-23,11
525465,treatment,tier_1,10,2025-08-23,15
525466,control,tier_2,5,2025-08-23,14
525467,holdout,tier_1,3,2025-08-23,8
525468,holdout,tier_2,22,2025-08-23,10
525469,holdout,tier_3,2,2025-08-23,16
525470,treatment,tier_3,10,2025-08-23,17
525471,holdout,tier_3,14,2025-08-23,11
525472,treatment,tier_3,6,2025-08-23,13
525473,treatment,tier_2,4,2025-08-23,13
525474,control,tier_1,6,2025-08-23,6
525475,control,tier_1,5,2025-08-23,9
525476,treatment,tier_1,11,2025-08-23,20
525477,holdout,tier_3,18,2025-08-23,17
525478,control,tier_1,12,2025-08-23,18
525479,treatment,tier_1,24,2025-08-23,20
525480,treatment,tier_2,18,2025-08-23,15
525481,treatment,tier_2,15,2025-08-23,12
525482,control,tier_2,3,2025-08-23,5
525483,treatment,tier_3,13,2025-08-23,6
525484,treatment,tier_1,4,2025-08-23,9
525485,holdout,tier_2,6,2025-08-23,9
525486,holdout,tier_1,11,2025-08-23,11
525487,treatment,tier_1,5,2025-08-23,17
525488,treatment,tier_2,12,2025-08-23,11
525489,control,tier_2,6,2025-08-23,14
525490,control,tier_2,4,2025-08-23,12
525491,control,tier_1,12,2025-08-23,16
525492,control,tier_2,11,2025-08-23,8
525493,control,tier_1,0,2025-08-23,13
525494,control,tier_2,7,2025-08-23,11
525495,treatment,tier_2,8,2025-08-23,6
525496,control,tier_3,9,2025-08-23,7
525497,control,tier_3,6,2025-08-23,13
525498,control,tier_1,4,2025-08-23,18
525499,treatment,tier_1,9,2025-08-23,17
525500,control,tier_2,25,2025-08-23,19
525501,treatment,tier_1,8,2025-08-23,9
525502,holdout,tier_1,15,2025-08-23,18
525503,treatment,tier_2,6,2025-08-23,12
525504,holdout,tier_2,1,2025-08-23,4
525505,treatment,tier_2,3,2025-08-23,15
525506,control,tier_2,24,2025-08-23,18
525507,control,tier_2,10,2025-08-23,13
525508,holdout,tier_2,5,2025-08-23,8
525509,treatment,tier_1,11,2025-08-23,17
525510,control,tier_1,18,2025-08-23,17
525511,treatment,tier_2,13,2025-08-23,15
525512,treatment,tier_1,16,2025-08-23,20
525513,control,tier_1,10,2025-08-23,10
525514,treatment,tier_3,3,2025-08-23,16
525515,treatment,tier_1,24,2025-08-23,17
525516,holdout,tier_1,11,2025-08-23,12
525517,control,tier_3,4,2025-08-23,0
525518,treatment,tier_2,9,2025-08-23,14
525519,treatment,tier_2,6,2025-08-23,10
525520,control,tier_2,10,2025-08-23,20
525521,treatment,tier_1,10,2025-08-23,21
525522,control,tier_3,7,2025-08-23,14
525523,control,tier_1,5,2025-08-23,5
525524,treatment,tier_3,13,2025-08-23,20
525525,control,tier_3,14,2025-08-23,2
525526,control,tier_3,7,2025-08-23,9
525527,control,tier_1,14,2025-08-23,15
525528,holdout,tier_1,11,2025-08-23,16
525529,control,tier_2,8,2025-08-23,10
525530,treatment,tier_3,14,2025-08-23,6
525531,control,tier_1,2,2025-08-23,7
525532,control,tier_2,7,2025-08-23,6
525533,control,tier_1,6,2025-08-23,9
525534,treatment,tier_2,14,2025-08-23,18
525535,holdout,tier_3,5,2025-08-23,16
525536,holdout,tier_1,19,2025-08-23,12
525537,control,tier_3,7,2025-08-23,6
525538,control,tier_1,8,2025-08-23,12
525539,control,tier_2,3,2025-08-23,8
525540,control,tier_2,14,2025-08-23,20
525541,treatment,tier_2,9,2025-08-23,10
525542,treatment,tier_1,23,2025-08-23,27
525543,treatment,tier_2,5,2025-08-23,17
525544,control,tier_2,3,2025-08-23,9
525545,control,tier_1,4,2025-08-23,6
525546,control,tier_1,8,2025-08-23,10
525547,treatment,tier_1,12,2025-08-23,11
525548,treatment,tier_3,20,2025-08-23,19
525549,holdout,tier_1,20,2025-08-23,16
525550,treatment,tier_2,14,2025-08-23,16
525551,treatment,tier_3,10,2025-08-23,10
525552,control,tier_1,23,2025-08-23,19
525553,treatment,tier_2,8,2025-08-23,12
525554,control,tier_2,1,2025-08-23,16
525555,control,tier_1,19,2025-08-23,16
525556,treatment,tier_3,14,2025-08-23,23
525557,treatment,tier_1,11,2025-08-23,19
525558,treatment,tier_2,6,2025-08-23,17
525559,treatment,tier_1,5,2025-08-23,11
525560,control,tier_2,15,2025-08-23,14
525561,treatment,tier_3,9,2025-08-23,15
525562,control,tier_2,8,2025-08-23,16
525563,treatment,tier_1,11,2025-08-23,19
525564,control,tier_1,1,2025-08-23,4
525565,treatment,tier_1,17,2025-08-23,13
525566,control,tier_3,6,2025-08-23,14
525567,control,tier_1,4,2025-08-23,9
525568,treatment,tier_2,21,2025-08-23,10
525569,treatment,tier_1,24,2025-08-23,22
525570,control,tier_2,6,2025-08-23,13
525571,holdout,tier_3,5,2025-08-23,20
525572,holdout,tier_1,6,2025-08-23,6
525573,control,tier_1,5,2025-08-23,8
525574,treatment,tier_1,11,2025-08-23,18
525575,treatment,tier_1,15,2025-08-23,12
525576,holdout,tier_1,5,2025-08-23,8
525577,treatment,tier_1,11,2025-08-23,17
525578,holdout,tier_1,11,2025-08-23,0
525579,treatment,tier_1,6,2025-08-23,13
525580,control,tier_2,7,2025-08-23,10
525581,control,tier_3,12,2025-08-23,11
525582,control,tier_3,9,2025-08-23,3
525583,control,tier_1,10,2025-08-23,13
525584,treatment,tier_2,35,2025-08-23,30
525585,control,tier_1,12,2025-08-23,15
525586,treatment,tier_2,1,2025-08-23,12
525587,control,tier_1,6,2025-08-23,6
525588,holdout,tier_2,2,2025-08-23,11
525589,control,tier_2,18,2025-08-23,15
525590,control,tier_1,12,2025-08-23,8
525591,holdout,tier_2,13,2025-08-23,8
525592,treatment,tier_2,11,2025-08-23,14
525593,treatment,tier_3,12,2025-08-23,17
525594,treatment,tier_3,27,2025-08-23,30
525595,control,tier_1,11,2025-08-23,7
525596,treatment,tier_1,15,2025-08-23,27
525597,control,tier_2,12,2025-08-23,23
525598,treatment,tier_1,8,2025-08-23,7
525599,treatment,tier_2,8,2025-08-23,17
525600,treatment,tier_2,3,2025-08-23,14
525601,treatment,tier_2,13,2025-08-23,16
525602,control,tier_3,15,2025-08-23,9
525603,holdout,tier_1,1,2025-08-23,9
525604,treatment,tier_1,11,2025-08-23,14
525605,control,tier_2,19,2025-08-23,12
525606,treatment,tier_3,10,2025-08-23,11
525607,control,tier_2,6,2025-08-23,9
525608,control,tier_2,5,2025-08-23,10
525609,treatment,tier_3,13,2025-08-23,16
525610,treatment,tier_3,22,2025-08-23,9
525611,control,tier_2,1,2025-08-23,6
525612,treatment,tier_3,5,2025-08-23,16
525613,control,tier_2,14,2025-08-23,14
525614,control,tier_3,8,2025-08-23,17
525615,holdout,tier_3,5,2025-08-23,6
525616,control,tier_2,12,2025-08-23,17
525617,treatment,tier_1,15,2025-08-23,20
525618,control,tier_2,12,2025-08-23,13
525619,control,tier_3,6,2025-08-23,11
525620,control,tier_1,15,2025-08-23,6
525621,holdout,tier_1,6,2025-08-23,2
