user_id,variant,user_tenure,country_tier,exposure_date,converted_to_paid
121460,treatment,tenured,tier_1,2025-07-26,0
121461,treatment,new,tier_1,2025-07-26,0
121462,control,tenured,tier_1,2025-07-26,0
121463,treatment,returning,tier_3,2025-07-26,0
121464,treatment,returning,tier_3,2025-07-26,0
121465,treatment,returning,tier_3,2025-07-26,0
121466,control,tenured,tier_2,2025-07-26,1
121467,control,new,tier_1,2025-07-26,0
121468,treatment,new,tier_1,2025-07-26,0
121469,control,tenured,tier_1,2025-07-26,0
121470,treatment,new,tier_3,2025-07-26,0
121471,treatment,tenured,tier_2,2025-07-26,0
121472,treatment,returning,tier_2,2025-07-26,1
121473,control,tenured,tier_2,2025-07-26,0
121474,control,returning,tier_2,2025-07-26,0
121475,treatment,tenured,tier_2,2025-07-26,0
121476,treatment,new,tier_1,2025-07-26,1
121477,treatment,returning,tier_1,2025-07-26,0
121478,control,tenured,tier_3,2025-07-26,0
121479,control,tenured,tier_2,2025-07-26,0
121480,treatment,new,tier_1,2025-07-26,0
121481,treatment,returning,tier_2,2025-07-26,0
121482,control,returning,tier_3,2025-07-26,0
121483,treatment,returning,tier_2,2025-07-26,0
121484,treatment,returning,tier_1,2025-07-26,0
121485,control,tenured,tier_3,2025-07-26,0
121486,control,returning,tier_3,2025-07-26,0
121487,treatment,new,tier_3,2025-07-26,1
121488,control,returning,tier_1,2025-07-26,0
121489,treatment,returning,tier_2,2025-07-26,0
121490,treatment,tenured,tier_1,2025-07-26,1
121491,control,returning,tier_3,2025-07-26,0
121492,control,tenured,tier_3,2025-07-26,0
121493,treatment,tenured,tier_1,2025-07-26,0
121494,control,new,tier_3,2025-07-26,0
121495,control,returning,tier_3,2025-07-26,1
121496,control,returning,tier_1,2025-07-26,1
121497,control,returning,tier_2,2025-07-26,0
121498,treatment,new,tier_3,2025-07-26,0
121499,control,tenured,tier_1,2025-07-26,0
121500,control,tenured,tier_3,2025-07-26,0
121501,treatment,new,tier_2,2025-07-26,0
121502,control,new,tier_2,2025-07-26,0
121503,treatment,tenured,tier_1,2025-07-26,1
121504,treatment,returning,tier_2,2025-07-26,0
121505,control,new,tier_3,2025-07-26,0
121506,treatment,tenured,tier_1,2025-07-26,0
121507,treatment,tenured,tier_2,2025-07-26,0
121508,control,tenured,tier_1,2025-07-26,0
121509,control,returning,tier_3,2025-07-26,0
121510,control,tenured,tier_2,2025-07-26,0
121511,control,returning,tier_1,2025-07-26,0
121512,treatment,tenured,tier_1,2025-07-26,0
121513,control,new,tier_1,2025-07-26,0
121514,control,tenured,tier_3,2025-07-26,0
121515,control,tenured,tier_1,2025-07-26,1
121516,treatment,new,tier_3,2025-07-26,0
121517,treatment,returning,tier_1,2025-07-26,0
121518,control,tenured,tier_2,2025-07-26,0
121519,treatment,returning,tier_3,2025-07-26,0
121520,control,returning,tier_1,2025-07-26,0
121521,control,tenured,tier_1,2025-07-26,0
121522,treatment,returning,tier_2,2025-07-26,0
121523,treatment,tenured,tier_3,2025-07-26,0
121524,treatment,tenured,tier_2,2025-07-26,0
121525,treatment,tenured,tier_3,2025-07-26,1
121526,control,tenured,tier_2,2025-07-26,0
121527,control,tenured,tier_3,2025-07-26,0
121528,treatment,tenured,tier_2,2025-07-26,0
121529,control,tenured,tier_2,2025-07-26,0
121530,treatment,returning,tier_3,2025-07-26,0
121531,control,new,tier_2,2025-07-26,0
121532,control,new,tier_3,2025-07-26,0
121533,treatment,new,tier_1,2025-07-26,0
121534,treatment,returning,tier_1,2025-07-26,0
121535,treatment,new,tier_1,2025-07-26,0
121536,treatment,new,tier_3,2025-07-26,0
121537,treatment,returning,tier_1,2025-07-26,0
121538,treatment,new,tier_3,2025-07-26,0
121539,control,new,tier_1,2025-07-26,0
121540,treatment,tenured,tier_1,2025-07-26,1
121541,treatment,tenured,tier_1,2025-07-26,0
121542,treatment,returning,tier_1,2025-07-26,0
121543,treatment,tenured,tier_3,2025-07-26,0
121544,treatment,tenured,tier_3,2025-07-26,0
121545,treatment,returning,tier_1,2025-07-26,0
121546,control,returning,tier_3,2025-07-26,0
121547,control,returning,tier_3,2025-07-26,0
121548,control,tenured,tier_3,2025-07-26,0
121549,control,returning,tier_1,2025-07-26,0
121550,control,returning,tier_1,2025-07-26,0
121551,treatment,returning,tier_3,2025-07-26,0
121552,control,returning,tier_1,2025-07-26,0
121553,treatment,returning,tier_1,2025-07-26,0
121554,control,new,tier_2,2025-07-26,0
121555,control,tenured,tier_1,2025-07-26,0
121556,control,returning,tier_3,2025-07-26,0
121557,control,returning,tier_2,2025-07-26,0
121558,treatment,returning,tier_3,2025-07-26,0
121559,treatment,tenured,tier_2,2025-07-26,0
121560,control,tenured,tier_1,2025-07-26,0
121561,treatment,new,tier_1,2025-07-26,0
121562,treatment,tenured,tier_2,2025-07-26,0
121563,treatment,tenured,tier_1,2025-07-26,0
121564,control,new,tier_1,2025-07-26,0
121565,treatment,returning,tier_2,2025-07-26,0
121566,treatment,new,tier_3,2025-07-26,0
121567,control,new,tier_1,2025-07-26,0
121568,treatment,new,tier_3,2025-07-26,0
121569,treatment,tenured,tier_1,2025-07-26,0
121570,control,returning,tier_3,2025-07-26,0
121571,treatment,new,tier_2,2025-07-26,0
121572,control,returning,tier_3,2025-07-26,0
121573,control,returning,tier_1,2025-07-26,0
121574,treatment,tenured,tier_1,2025-07-26,0
121575,treatment,tenured,tier_1,2025-07-26,0
121576,treatment,returning,tier_2,2025-07-26,1
121577,treatment,tenured,tier_2,2025-07-26,1
121578,control,tenured,tier_2,2025-07-26,1
121579,control,tenured,tier_2,2025-07-26,1
121580,control,new,tier_2,2025-07-26,0
121581,treatment,tenured,tier_2,2025-07-26,0
121582,control,returning,tier_2,2025-07-26,0
121583,treatment,tenured,tier_2,2025-07-26,0
121584,treatment,new,tier_2,2025-07-26,0
121585,treatment,tenured,tier_1,2025-07-26,0
121586,control,new,tier_2,2025-07-26,0
121587,treatment,tenured,tier_2,2025-07-26,0
121588,control,new,tier_2,2025-07-26,0
121589,control,tenured,tier_1,2025-07-26,1
121590,control,tenured,tier_1,2025-07-26,0
121591,control,tenured,tier_1,2025-07-26,0
121592,treatment,tenured,tier_1,2025-07-26,0
121593,control,new,tier_1,2025-07-26,0
121594,treatment,returning,tier_3,2025-07-26,0
121595,treatment,new,tier_3,2025-07-26,0
121596,control,tenured,tier_2,2025-07-26,0
121597,treatment,returning,tier_1,2025-07-26,0
121598,control,new,tier_1,2025-07-26,0
121599,treatment,new,tier_1,2025-07-26,0
121600,control,new,tier_2,2025-07-26,0
121601,control,new,tier_2,2025-07-26,0
121602,control,returning,tier_1,2025-07-26,1
121603,treatment,returning,tier_3,2025-07-26,0
121604,control,tenured,tier_2,2025-07-26,0
121605,control,new,tier_1,2025-07-26,0
121606,control,returning,tier_1,2025-07-26,0
121607,treatment,new,tier_1,2025-07-26,1
121608,control,returning,tier_1,2025-07-26,0
121609,treatment,new,tier_3,2025-07-26,0
121610,control,tenured,tier_2,2025-07-26,1
121611,treatment,returning,tier_2,2025-07-26,1
121612,control,new,tier_2,2025-07-26,0
121613,treatment,tenured,tier_1,2025-07-26,0
121614,treatment,tenured,tier_2,2025-07-26,0
121615,treatment,returning,tier_2,2025-07-26,1
121616,control,returning,tier_3,2025-07-26,0
121617,treatment,new,tier_1,2025-07-26,0
121618,treatment,tenured,tier_1,2025-07-26,0
121619,control,tenured,tier_1,2025-07-26,0
121620,treatment,new,tier_3,2025-07-26,0
121621,control,returning,tier_3,2025-07-26,0
121622,control,returning,tier_3,2025-07-26,0
121623,control,tenured,tier_2,2025-07-26,0
121624,control,returning,tier_2,2025-07-26,0
121625,control,returning,tier_2,2025-07-26,1
121626,control,tenured,tier_1,2025-07-26,0
121627,treatment,returning,tier_3,2025-07-26,1
121628,treatment,new,tier_3,2025-07-26,1
121629,treatment,new,tier_2,2025-07-26,0
121630,treatment,tenured,tier_1,2025-07-26,0
121631,control,returning,tier_1,2025-07-26,0
121632,treatment,returning,tier_1,2025-07-26,0
121633,treatment,new,tier_3,2025-07-26,0
121634,control,tenured,tier_3,2025-07-26,0
121635,control,returning,tier_2,2025-07-26,0
121636,control,returning,tier_2,2025-07-26,0
121637,treatment,returning,tier_1,2025-07-26,0
121638,control,returning,tier_1,2025-07-26,0
121639,treatment,returning,tier_3,2025-07-26,0
121640,control,returning,tier_1,2025-07-26,1
121641,control,tenured,tier_1,2025-07-26,0
121642,control,tenured,tier_2,2025-07-26,0
121643,control,tenured,tier_3,2025-07-26,0
121644,treatment,new,tier_2,2025-07-26,0
121645,treatment,new,tier_2,2025-07-26,0
121646,treatment,returning,tier_3,2025-07-26,0
121647,control,returning,tier_1,2025-07-26,0
121648,treatment,tenured,tier_1,2025-07-26,0
121649,control,tenured,tier_1,2025-07-26,0
121650,control,new,tier_1,2025-07-26,0
121651,treatment,tenured,tier_3,2025-07-26,0
121652,treatment,tenured,tier_3,2025-07-26,0
121653,treatment,tenured,tier_2,2025-07-26,0
121654,treatment,tenured,tier_1,2025-07-26,0
121655,treatment,returning,tier_1,2025-07-26,0
121656,treatment,returning,tier_1,2025-07-26,0
121657,treatment,returning,tier_3,2025-07-26,0
121658,control,tenured,tier_1,2025-07-26,0
121659,treatment,tenured,tier_2,2025-07-26,0
121660,treatment,new,tier_3,2025-07-26,0
121661,control,tenured,tier_3,2025-07-26,0
121662,control,tenured,tier_2,2025-07-26,0
121663,treatment,tenured,tier_3,2025-07-26,0
121664,control,returning,tier_2,2025-07-26,0
121665,treatment,returning,tier_3,2025-07-26,0
121666,treatment,returning,tier_2,2025-07-26,0
121667,treatment,returning,tier_3,2025-07-26,0
121668,treatment,returning,tier_2,2025-07-26,0
121669,control,tenured,tier_2,2025-07-26,0
121670,control,returning,tier_2,2025-07-26,0
121671,control,tenured,tier_1,2025-07-26,0
121672,control,returning,tier_1,2025-07-26,0
121673,control,returning,tier_1,2025-07-26,0
121674,treatment,new,tier_3,2025-07-26,0
121675,treatment,new,tier_1,2025-07-26,0
121676,control,tenured,tier_3,2025-07-26,0
121677,control,returning,tier_1,2025-07-26,0
121678,control,tenured,tier_3,2025-07-26,0
121679,treatment,tenured,tier_1,2025-07-26,0
121680,control,tenured,tier_1,2025-07-26,0
121681,treatment,returning,tier_3,2025-07-26,0
121682,treatment,returning,tier_2,2025-07-26,0
121683,treatment,tenured,tier_2,2025-07-26,0
121684,treatment,returning,tier_1,2025-07-26,0
121685,treatment,tenured,tier_3,2025-07-26,0
121686,control,returning,tier_3,2025-07-26,0
121687,treatment,returning,tier_1,2025-07-26,1
121688,control,tenured,tier_2,2025-07-26,0
121689,treatment,returning,tier_3,2025-07-26,0
121690,treatment,returning,tier_1,2025-07-26,0
121691,treatment,new,tier_1,2025-07-26,0
121692,control,new,tier_1,2025-07-26,0
121693,control,tenured,tier_1,2025-07-26,1
121694,treatment,tenured,tier_3,2025-07-26,0
121695,treatment,tenured,tier_2,2025-07-26,0
121696,treatment,new,tier_1,2025-07-26,0
121697,control,new,tier_2,2025-07-26,0
121698,control,tenured,tier_1,2025-07-26,1
121699,treatment,tenured,tier_1,2025-07-26,1
121700,treatment,returning,tier_1,2025-07-26,0
121701,treatment,returning,tier_2,2025-07-26,1
121702,control,new,tier_1,2025-07-26,0
121703,control,tenured,tier_1,2025-07-26,1
121704,treatment,tenured,tier_1,2025-07-26,0
121705,control,tenured,tier_2,2025-07-26,0
121706,treatment,returning,tier_3,2025-07-26,0
121707,treatment,new,tier_1,2025-07-26,1
121708,treatment,new,tier_2,2025-07-26,0
121709,treatment,new,tier_2,2025-07-26,0
121710,treatment,new,tier_2,2025-07-26,1
121711,treatment,returning,tier_2,2025-07-26,0
121712,treatment,new,tier_1,2025-07-26,0
121713,treatment,new,tier_2,2025-07-26,0
121714,control,returning,tier_3,2025-07-26,0
121715,treatment,new,tier_1,2025-07-27,0
121716,treatment,tenured,tier_1,2025-07-27,0
121717,control,returning,tier_2,2025-07-27,0
121718,control,returning,tier_1,2025-07-27,0
121719,control,tenured,tier_2,2025-07-27,0
121720,treatment,returning,tier_3,2025-07-27,0
121721,treatment,tenured,tier_1,2025-07-27,0
121722,control,new,tier_2,2025-07-27,0
121723,treatment,returning,tier_2,2025-07-27,0
121724,treatment,tenured,tier_1,2025-07-27,1
121725,control,new,tier_2,2025-07-27,0
121726,treatment,returning,tier_2,2025-07-27,0
121727,treatment,tenured,tier_2,2025-07-27,0
121728,control,new,tier_2,2025-07-27,0
121729,treatment,returning,tier_1,2025-07-27,0
121730,treatment,tenured,tier_3,2025-07-27,0
121731,treatment,new,tier_3,2025-07-27,0
121732,treatment,returning,tier_2,2025-07-27,0
121733,treatment,returning,tier_3,2025-07-27,0
121734,control,returning,tier_3,2025-07-27,0
121735,control,tenured,tier_2,2025-07-27,0
121736,control,tenured,tier_3,2025-07-27,0
121737,treatment,returning,tier_1,2025-07-27,0
121738,control,new,tier_1,2025-07-27,0
121739,treatment,returning,tier_1,2025-07-27,0
121740,control,returning,tier_2,2025-07-27,0
121741,treatment,tenured,tier_3,2025-07-27,0
121742,treatment,returning,tier_3,2025-07-27,0
121743,treatment,returning,tier_2,2025-07-27,0
121744,control,tenured,tier_1,2025-07-27,0
121745,treatment,tenured,tier_1,2025-07-27,0
121746,treatment,tenured,tier_1,2025-07-27,0
121747,treatment,new,tier_1,2025-07-27,0
121748,treatment,new,tier_2,2025-07-27,0
121749,treatment,returning,tier_2,2025-07-27,0
121750,control,new,tier_1,2025-07-27,0
121751,treatment,tenured,tier_2,2025-07-27,0
121752,control,tenured,tier_2,2025-07-27,0
121753,control,tenured,tier_3,2025-07-27,0
121754,control,new,tier_3,2025-07-27,1
121755,treatment,returning,tier_2,2025-07-27,0
121756,treatment,new,tier_3,2025-07-27,1
121757,treatment,returning,tier_2,2025-07-27,0
121758,treatment,new,tier_1,2025-07-27,0
121759,treatment,tenured,tier_2,2025-07-27,0
121760,treatment,returning,tier_1,2025-07-27,1
121761,treatment,returning,tier_3,2025-07-27,0
121762,control,tenured,tier_2,2025-07-27,0
121763,treatment,tenured,tier_1,2025-07-27,0
121764,control,tenured,tier_1,2025-07-27,0
121765,treatment,tenured,tier_1,2025-07-27,0
121766,control,returning,tier_1,2025-07-27,0
121767,control,tenured,tier_1,2025-07-27,0
121768,treatment,new,tier_3,2025-07-27,1
121769,control,returning,tier_1,2025-07-27,0
121770,treatment,returning,tier_2,2025-07-27,0
121771,control,new,tier_2,2025-07-27,0
121772,control,returning,tier_2,2025-07-27,1
121773,control,tenured,tier_3,2025-07-27,0
121774,treatment,tenured,tier_1,2025-07-27,0
121775,control,new,tier_2,2025-07-27,0
121776,control,returning,tier_2,2025-07-27,0
121777,treatment,new,tier_2,2025-07-27,0
121778,control,tenured,tier_2,2025-07-27,0
121779,control,tenured,tier_2,2025-07-27,0
121780,treatment,tenured,tier_1,2025-07-27,1
121781,control,new,tier_1,2025-07-27,0
121782,control,tenured,tier_3,2025-07-27,0
121783,control,new,tier_2,2025-07-27,0
121784,control,returning,tier_2,2025-07-27,1
121785,control,tenured,tier_1,2025-07-27,1
121786,treatment,tenured,tier_3,2025-07-27,0
121787,control,returning,tier_3,2025-07-27,0
121788,treatment,tenured,tier_3,2025-07-27,0
121789,control,new,tier_3,2025-07-27,0
121790,control,tenured,tier_1,2025-07-27,0
121791,control,new,tier_2,2025-07-27,0
121792,control,tenured,tier_2,2025-07-27,0
121793,treatment,new,tier_2,2025-07-27,0
121794,treatment,returning,tier_2,2025-07-27,0
121795,treatment,tenured,tier_2,2025-07-27,0
121796,treatment,returning,tier_3,2025-07-27,1
121797,treatment,tenured,tier_1,2025-07-27,0
121798,treatment,returning,tier_1,2025-07-27,0
121799,control,new,tier_1,2025-07-27,0
121800,treatment,tenured,tier_3,2025-07-27,0
121801,treatment,tenured,tier_2,2025-07-27,1
121802,treatment,returning,tier_2,2025-07-27,0
121803,control,tenured,tier_3,2025-07-27,0
121804,control,new,tier_2,2025-07-27,1
121805,treatment,returning,tier_3,2025-07-27,0
121806,treatment,tenured,tier_3,2025-07-27,0
121807,treatment,returning,tier_3,2025-07-27,0
121808,control,tenured,tier_3,2025-07-27,0
121809,treatment,returning,tier_2,2025-07-27,0
121810,control,new,tier_3,2025-07-27,0
121811,treatment,returning,tier_3,2025-07-27,0
121812,control,new,tier_1,2025-07-27,0
121813,treatment,tenured,tier_2,2025-07-27,0
121814,control,returning,tier_2,2025-07-27,0
121815,treatment,tenured,tier_2,2025-07-27,0
121816,control,tenured,tier_3,2025-07-27,0
121817,control,new,tier_2,2025-07-27,0
121818,control,returning,tier_2,2025-07-27,0
121819,treatment,returning,tier_1,2025-07-27,0
121820,treatment,tenured,tier_2,2025-07-27,1
121821,control,tenured,tier_1,2025-07-27,0
121822,control,returning,tier_2,2025-07-27,1
121823,control,tenured,tier_1,2025-07-27,0
121824,control,tenured,tier_2,2025-07-27,0
121825,treatment,returning,tier_2,2025-07-27,0
121826,control,returning,tier_2,2025-07-27,0
121827,control,tenured,tier_2,2025-07-27,1
121828,control,returning,tier_1,2025-07-27,0
121829,control,tenured,tier_2,2025-07-27,0
121830,control,tenured,tier_1,2025-07-27,1
121831,treatment,new,tier_3,2025-07-27,0
121832,treatment,new,tier_2,2025-07-27,0
121833,control,returning,tier_2,2025-07-27,0
121834,treatment,new,tier_2,2025-07-27,0
121835,control,new,tier_1,2025-07-27,0
121836,control,returning,tier_1,2025-07-27,0
121837,control,tenured,tier_1,2025-07-27,1
121838,control,tenured,tier_1,2025-07-27,0
121839,control,tenured,tier_1,2025-07-27,1
121840,control,returning,tier_2,2025-07-27,0
121841,control,new,tier_2,2025-07-27,0
121842,treatment,returning,tier_1,2025-07-27,0
121843,control,new,tier_2,2025-07-27,0
121844,control,tenured,tier_1,2025-07-27,0
121845,control,returning,tier_1,2025-07-27,0
121846,treatment,tenured,tier_1,2025-07-27,0
121847,control,returning,tier_2,2025-07-27,1
121848,treatment,returning,tier_2,2025-07-27,0
121849,treatment,returning,tier_2,2025-07-27,0
121850,treatment,tenured,tier_2,2025-07-27,0
121851,treatment,tenured,tier_1,2025-07-27,0
121852,treatment,returning,tier_2,2025-07-27,0
121853,treatment,tenured,tier_1,2025-07-27,0
121854,treatment,tenured,tier_2,2025-07-27,0
121855,treatment,tenured,tier_1,2025-07-27,0
121856,control,returning,tier_1,2025-07-27,0
121857,control,tenured,tier_3,2025-07-27,0
121858,control,tenured,tier_2,2025-07-27,0
121859,control,tenured,tier_2,2025-07-27,0
121860,control,returning,tier_2,2025-07-27,0
121861,treatment,tenured,tier_1,2025-07-27,0
121862,control,tenured,tier_2,2025-07-27,1
121863,control,returning,tier_1,2025-07-27,0
121864,control,new,tier_1,2025-07-27,0
121865,treatment,new,tier_3,2025-07-27,0
121866,treatment,returning,tier_1,2025-07-27,1
121867,treatment,tenured,tier_2,2025-07-27,0
121868,treatment,returning,tier_2,2025-07-27,0
121869,control,tenured,tier_2,2025-07-27,0
121870,control,new,tier_2,2025-07-27,0
121871,treatment,returning,tier_2,2025-07-27,0
121872,treatment,tenured,tier_2,2025-07-27,1
121873,control,tenured,tier_2,2025-07-27,0
121874,treatment,returning,tier_1,2025-07-27,0
121875,treatment,new,tier_2,2025-07-27,0
121876,control,tenured,tier_2,2025-07-27,0
121877,treatment,tenured,tier_1,2025-07-27,1
121878,treatment,returning,tier_2,2025-07-27,0
121879,control,returning,tier_1,2025-07-27,0
121880,control,returning,tier_2,2025-07-27,0
121881,control,tenured,tier_3,2025-07-27,0
121882,control,tenured,tier_3,2025-07-27,0
121883,control,tenured,tier_1,2025-07-27,0
121884,treatment,tenured,tier_2,2025-07-27,0
